run_id,dataset,model,opt_out,seed,graph_seed,source,step,group,metric,statistic,value,unit,steps,enforce_demographic_mixing,k_same,k_other,directed,decision_coef,repayment_coef,eps,base_s0,base_s1,test_n,test_initialization_seed,n_seeds,seeds,std_ddof,network,training_network,evaluation_network,n_valid_seeds,fairness_denominator_clip,decision_policy,fairness_policy
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,4,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,5,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,1,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,2,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,3,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,4,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,5,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,1,all,unfairness,value,0.0062177432011758516,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,2,all,unfairness,value,0.0064228116438567184,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,3,all,unfairness,value,0.0068560934842074595,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,4,all,unfairness,value,0.0053390711342018449,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,5,all,unfairness,value,0.0057482848210492765,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,1,all,pred_equality,value,0.88519637462235645,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,2,all,pred_equality,value,0.90119760479041922,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,3,all,pred_equality,value,0.91521936248866564,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,4,all,pred_equality,value,0.90708040787434718,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,5,all,pred_equality,value,0.90573665998907305,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,1,all,approval_rate_difference,value,2.8000000000000025,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,2,all,approval_rate_difference,value,0.80000000000000071,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,3,all,approval_rate_difference,value,8.5999999999999961,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,4,all,approval_rate_difference,value,6.4000000000000057,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,DP,False,42,42,network_matched_training_evaluation,5,all,approval_rate_difference,value,-1.8000000000000016,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,1,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,2,all,S=0,value,78.600000000000009,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,3,all,S=0,value,60.199999999999996,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,4,all,S=0,value,49.200000000000003,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,5,all,S=0,value,39.600000000000001,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,1,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,2,all,S=1,value,77.400000000000006,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,3,all,S=1,value,57.799999999999997,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,4,all,S=1,value,39,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,5,all,S=1,value,29.399999999999999,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,1,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,2,all,disparity,value,1.2000000000000028,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,3,all,disparity,value,2.3999999999999986,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,4,all,disparity,value,10.200000000000003,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,5,all,disparity,value,10.200000000000003,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,1,all,unfairness,value,0.0062180204695946317,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,2,all,unfairness,value,0.005464229920043584,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,3,all,unfairness,value,0.0057062160531522466,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,4,all,unfairness,value,0.0052484651005495486,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,5,all,unfairness,value,0.0053219206218392268,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,1,all,pred_equality,value,0.90548780487804881,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,2,all,pred_equality,value,0.90811958776464385,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,3,all,pred_equality,value,0.90852929453965725,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,4,all,pred_equality,value,0.90740740740740744,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,5,all,pred_equality,value,0.91538461538461535,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,1,all,approval_rate_difference,value,-0.60000000000000053,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,2,all,approval_rate_difference,value,1.3274947235536683,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,3,all,approval_rate_difference,value,15.746818563266618,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,4,all,approval_rate_difference,value,5.4659161976235104,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,True,99,99,network_matched_training_evaluation,5,all,approval_rate_difference,value,10.533910533910539,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,1,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,2,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,3,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,4,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,5,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,1,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,2,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,3,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,4,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,5,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,1,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,2,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,3,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,4,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,5,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,1,all,unfairness,value,0.0062180204695946317,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,2,all,unfairness,value,0.005464229920043584,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,3,all,unfairness,value,0.0054407513247447525,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,4,all,unfairness,value,0.0047427022242344519,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,5,all,unfairness,value,0.0048819972123362865,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,1,all,pred_equality,value,0.90548780487804881,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,2,all,pred_equality,value,0.90633170057396995,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,3,all,pred_equality,value,0.90632344100125706,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,4,all,pred_equality,value,0.90923723678230572,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,5,all,pred_equality,value,0.91757831793772393,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,1,all,approval_rate_difference,value,-0.60000000000000053,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,2,all,approval_rate_difference,value,2.200000000000002,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,3,all,approval_rate_difference,value,13.4,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,4,all,approval_rate_difference,value,3.2000000000000028,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,Baseline,False,99,99,network_matched_training_evaluation,5,all,approval_rate_difference,value,4.6000000000000041,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,LCF-original,True,99,99,network_matched_training_evaluation,1,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,LCF-original,True,99,99,network_matched_training_evaluation,2,all,S=0,value,79.200000000000003,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,LCF-original,True,99,99,network_matched_training_evaluation,3,all,S=0,value,56.399999999999991,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,LCF-original,True,99,99,network_matched_training_evaluation,4,all,S=0,value,44.600000000000001,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,LCF-original,True,99,99,network_matched_training_evaluation,5,all,S=0,value,33,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,LCF-original,True,99,99,network_matched_training_evaluation,1,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,LCF-original,True,99,99,network_matched_training_evaluation,2,all,S=1,value,58.599999999999994,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,LCF-original,True,99,99,network_matched_training_evaluation,3,all,S=1,value,33.800000000000004,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,LCF-original,True,99,99,network_matched_training_evaluation,4,all,S=1,value,19.600000000000001,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,LCF-original,True,99,99,network_matched_training_evaluation,5,all,S=1,value,12.800000000000001,percent,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,LCF-original,True,99,99,network_matched_training_evaluation,1,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,LCF-original,True,99,99,network_matched_training_evaluation,2,all,disparity,value,20.600000000000009,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,LCF-original,True,99,99,network_matched_training_evaluation,3,all,disparity,value,22.599999999999987,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,LCF-original,True,99,99,network_matched_training_evaluation,4,all,disparity,value,25,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,LCF-original,True,99,99,network_matched_training_evaluation,5,all,disparity,value,20.199999999999999,percentage_points,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,LCF-original,True,99,99,network_matched_training_evaluation,1,all,unfairness,value,0.0043342113494873047,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,LCF-original,True,99,99,network_matched_training_evaluation,2,all,unfairness,value,0.0039601232255036534,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
20260917T170632_004886Z_9d3261,Base,LCF-original,True,99,99,network_matched_training_evaluation,3,all,unfairness,value,0.0040229358519741076,fraction,,,,,,,,,,,,,,,,Watts–Strogatz,Watts–Strogatz,Watts–Strogatz,,0.050000000000000003,Bernoulli(model_probability),model_probability
