dataset,network,model,training_network,evaluation_network,seed,graph_seed,opt_out,step,unfairness,retention_s0,retention_s1,retention_disparity,approval_rate_difference,average_retention_disparity
Variant II,Base (80/20),LCF-original,Base (80/20),Base (80/20),99,99,False,5,0.0049263154473067061,100,100,0,13.4,0
Variant II,Base (80/20),LCF-active,Base (80/20),Base (80/20),99,99,True,5,0.0039954279120227865,43,16.199999999999999,26.800000000000001,28.865920183749637,25.150000000000002
Variant II,Base (80/20),LCF-active,Base (80/20),Base (80/20),99,99,False,5,0.0042522214087157284,100,100,0,15.800000000000002,0
Variant II,Base (80/20),EO,Base (80/20),Base (80/20),99,99,True,5,0.0047880278154378564,39,38,1,5.5870445344129553,2.399999999999995
Variant II,Base (80/20),EO,Base (80/20),Base (80/20),99,99,False,5,0.0048297489683193362,100,100,0,0.40000000000000036,0
Variant II,Base (80/20),DP,Base (80/20),Base (80/20),99,99,True,5,0.0051015007510861743,41.199999999999996,35.399999999999999,5.7999999999999972,7.3501179309966584,4.3500000000000032
Variant II,Base (80/20),DP,Base (80/20),Base (80/20),99,99,False,5,0.0050369647087856739,100,100,0,2.6000000000000023,0
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,2026,2026,True,5,0.0057696591992398849,43.399999999999999,33.200000000000003,10.199999999999996,5.1274221309199897,11.999999999999998
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,2026,2026,False,5,0.0058762864776993329,100,100,0,5.199999999999994,0
Variant II,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,2026,2026,True,5,0.0050722916717375055,40,11.799999999999999,28.200000000000003,9.6525423728813564,30.249999999999996
Variant II,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,2026,2026,False,5,0.0053235015321283496,100,100,0,15.600000000000003,0
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,2026,2026,True,5,0.0042132896288979982,42.399999999999999,12.6,29.799999999999997,12.713387241689123,30.100000000000005
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,2026,2026,False,5,0.0045003612828492523,100,100,0,15.800000000000002,0
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,2026,2026,True,5,0.0053022462897460709,37.600000000000001,34.799999999999997,2.8000000000000043,3.0569821472242631,5.2000000000000046
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,2026,2026,False,5,0.0055073614308231988,100,100,0,1.2000000000000011,0
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,2026,2026,True,5,0.0055766301858686251,40.400000000000006,33.600000000000001,6.8000000000000043,3.7305516265912275,8.3000000000000025
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,2026,2026,False,5,0.0057492581995841618,100,100,0,3.3999999999999919,0
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,7,7,True,5,0.0050462445203468542,45.399999999999999,34,11.399999999999999,8.5747603005960187,11.049999999999999
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,7,7,False,5,0.0045663398111286391,100,100,0,5.2000000000000046,0
Variant II,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,7,7,True,5,0.0038386282321448695,39,16.400000000000002,22.599999999999998,15.265791119449663,21.649999999999999
Variant II,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,7,7,False,5,0.0040257085033965634,100,100,0,17,0
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,7,7,True,5,0.0034639444754227533,41.799999999999997,17.199999999999999,24.599999999999998,14.938244130410599,23.799999999999997
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,7,7,False,5,0.0035220707981878929,100,100,0,17,0
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,7,7,True,5,0.004780831493134019,38.800000000000004,39.200000000000003,0.39999999999999858,4.760151483273722,1.75
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,7,7,False,5,0.0043036826534836869,100,100,0,2.0000000000000018,0
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,7,7,True,5,0.0049063261497142019,41.799999999999997,37.399999999999999,4.3999999999999986,5.9104981705600856,5.5000000000000018
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,7,7,False,5,0.0044822529699699576,100,100,0,3.400000000000003,0
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,13,13,True,5,0.0030596427730398279,44.200000000000003,29.599999999999998,14.600000000000005,11.816680934327984,12.899999999999999
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,13,13,False,5,0.0035731577615957244,100,100,0,10.599999999999998,0
Variant II,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,13,13,True,5,0.002357956359635649,34,16.600000000000001,17.399999999999999,27.831325301204814,20.050000000000001
Variant II,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,13,13,False,5,0.0032289221895992481,100,100,0,19.800000000000001,0
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,13,13,True,5,0.0021168796621185981,37.200000000000003,17.399999999999999,19.800000000000004,23.989618094178724,21.650000000000002
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,13,13,False,5,0.002860839106171853,100,100,0,20.200000000000006,0
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,13,13,True,5,0.0028564712279671722,37,36.399999999999999,0.60000000000000142,8.1912681912681862,2
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,13,13,False,5,0.0033834361001416902,100,100,0,5.3999999999999932,0
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,13,13,True,5,0.0031303493326334531,40.400000000000006,33.600000000000001,6.8000000000000043,9.2821782178217802,6.6999999999999975
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,13,13,False,5,0.0035211161239325772,100,100,0,7.1999999999999957,0
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,42,42,True,5,0.0040385097175397178,47.599999999999994,30.599999999999998,16.999999999999996,2.5210084033613467,9.4499999999999993
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,42,42,False,5,0.0041036440755490844,100,100,0,0.60000000000000053,0
Variant II,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,42,42,True,5,0.0040089858196097339,38.200000000000003,14.6,23.600000000000001,8.7570824069425512,20.149999999999999
Variant II,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,42,42,False,5,0.0039544733936989207,100,100,0,10.399999999999999,0
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,42,42,True,5,0.0032783577676355202,39.600000000000001,15.4,24.200000000000003,14.213564213564222,20.25
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,42,42,False,5,0.0033727360202411294,100,100,0,11.399999999999999,0
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,42,42,True,5,0.0038047736913489061,38.600000000000001,36.399999999999999,2.2000000000000028,-0.71172350965096332,3.3499999999999979
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,42,42,False,5,0.0038947169870406917,100,100,0,-3.0000000000000027,0
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,42,42,True,5,0.0038611620640248701,41.600000000000001,34.399999999999999,7.2000000000000028,0.44722719141324641,3.4000000000000039
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,42,42,False,5,0.0040627747082367938,100,100,0,-2.0000000000000018,0
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0059738444154381343,44.600000000000001,33.200000000000003,11.399999999999999,14.058025825274189,8.0500000000000025
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.0056668224172926607,100,100,0,5.7999999999999936,0
Variant II,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0052799636617456569,38.800000000000004,14.000000000000002,24.800000000000004,23.917525773195869,22.949999999999999
Variant II,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.0052071519630997321,100,100,0,13.800000000000001,0
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0044690310918844567,41.199999999999996,15.6,25.599999999999994,26.450087129698787,23.449999999999999
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.0044952984590886924,100,100,0,15.400000000000002,0
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0053721981697013588,37.399999999999999,36.399999999999999,1,7.9949462302403411,3
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.0052857508115325968,100,100,0,0.40000000000000036,0
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0056782413822197286,40.600000000000001,34.599999999999994,6.0000000000000071,9.9205558244824807,2.8000000000000007
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.0055552807975359775,100,100,0,2.4000000000000021,0
Variant II,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0060176606775834696,43.200000000000003,33.600000000000001,9.6000000000000014,7.2089947089947088,11.999999999999998
Variant II,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0056224477218727031,100,100,0,5.3999999999999932,0
Variant II,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0054421056915052723,41.399999999999999,14.000000000000002,27.399999999999999,18.516218081435476,28.000000000000004
Variant II,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0054508791202825257,100,100,0,15.800000000000002,0
Variant II,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0054254096144517039,42.199999999999996,15.199999999999999,26.999999999999996,18.876278373659272,28
Variant II,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0054486661176100792,100,100,0,16.000000000000004,0
Variant II,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.005358260361155387,38.399999999999999,37.200000000000003,1.1999999999999957,4.2674731182795744,4.3999999999999986
Variant II,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0052987509937091337,100,100,0,1.2000000000000011,0
Variant II,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0056532332733435497,40,35.399999999999999,4.6000000000000014,5.6581920903954757,7.8500000000000032
Variant II,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0054861124861850241,100,100,0,3.5999999999999921,0
Variant II,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.0045476050722318417,47,36.600000000000001,10.399999999999999,12.347401464945939,10.249999999999995
Variant II,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.0042764861043569358,100,100,0,5.2000000000000046,0
Variant II,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.0039535980655061032,40.400000000000006,18,22.400000000000006,18.910891089108905,23.600000000000001
Variant II,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.0040611751107909599,100,100,0,17,0
Variant II,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.0041202638641736344,44.600000000000001,17.800000000000001,26.800000000000001,17.841487378445102,27.149999999999999
Variant II,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.0040936113734929558,100,100,0,17.199999999999999,0
Variant II,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.0045374877350367049,41.600000000000001,40.799999999999997,0.80000000000000426,9.464555052790347,1.75
Variant II,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.0040650375534601046,100,100,0,2.4000000000000021,0
Variant II,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.0046368287977490708,43.399999999999999,39.200000000000003,4.1999999999999957,10.599078341013824,4.9500000000000028
Variant II,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.0042185291223444388,100,100,0,3.6000000000000032,0
Variant II,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,True,5,0.0027401216805573725,43.600000000000001,28.399999999999999,15.200000000000003,11.700478097945478,16.600000000000001
Variant II,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,False,5,0.0033219992503020768,100,100,0,10.799999999999999,0
Variant II,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,13,13,True,5,0.0024785113924487012,35.399999999999999,14.399999999999999,21,27.259887005649713,24.300000000000001
Variant II,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,13,13,False,5,0.0033321567014504838,100,100,0,20,0
Variant II,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,True,5,0.0025053545069787519,37.200000000000003,15,22.200000000000003,23.741935483870964,25.5
Variant II,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,False,5,0.0033073080245679121,100,100,0,20.400000000000006,0
Variant II,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,True,5,0.0020115850473869656,35.799999999999997,34.200000000000003,1.5999999999999943,7.3899833382338525,4.8499999999999943
Variant II,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,False,5,0.0031750492075003356,100,100,0,5.3999999999999932,0
Variant II,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,13,13,True,5,0.0025221991807480304,39.800000000000004,31.399999999999999,8.4000000000000057,9.9766347661876313,10.300000000000001
Variant II,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,13,13,False,5,0.0032740604279800634,100,100,0,7.1999999999999957,0
Variant II,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,42,42,True,5,0.0042349445618168335,46,33.600000000000001,12.399999999999999,4.7308488612836435,7.6000000000000014
Variant II,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,42,42,False,5,0.0039152137687015198,100,100,0,0.40000000000000036,0
Variant II,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,42,42,True,5,0.0041236155295960586,38.399999999999999,15.800000000000001,22.599999999999998,14.247099156118148,20.349999999999998
Variant II,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,42,42,False,5,0.0040695245510281586,100,100,0,10.399999999999999,0
Variant II,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,42,42,True,5,0.0041968668885405958,40,18,22,14.888888888888896,21.25
Variant II,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,42,42,False,5,0.0039909647645879343,100,100,0,11.6,0
Variant II,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,42,42,True,5,0.0038552603307309141,37.600000000000001,38.600000000000001,1,3.8364017197662914,3.3000000000000025
Variant II,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,42,42,False,5,0.0037474236883449086,100,100,0,-3.0000000000000027,0
Variant II,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,42,42,True,5,0.0039654904498760413,40.799999999999997,36.600000000000001,4.1999999999999957,3.2786885245901565,2.9499999999999975
Variant II,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,42,42,False,5,0.0038635045493802256,100,100,0,-2.0000000000000018,0
Variant II,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,99,99,True,5,0.0055606249121148421,44,31.399999999999999,12.600000000000001,16.311522872032423,8.6000000000000014
Variant II,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,99,99,False,5,0.0053986389229024878,100,100,0,5.7999999999999936,0
Variant II,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,99,99,True,5,0.0053558335989360994,38,13.600000000000001,24.399999999999999,26.609907120743031,23.899999999999999
Variant II,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,99,99,False,5,0.0053381566031264205,100,100,0,13.800000000000001,0
Variant II,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,99,99,True,5,0.0052939556709414859,43,15,28,25.643410852713178,25.400000000000002
Variant II,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,99,99,False,5,0.0053303811806809653,100,100,0,15.400000000000002,0
Variant II,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,99,99,True,5,0.0048896172654335768,38,36,2,7.953216374269001,3.5499999999999989
Variant II,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,99,99,False,5,0.0050685621376986845,100,100,0,0.20000000000000018,0
Variant II,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,99,99,True,5,0.00541934589927906,42,33.600000000000001,8.3999999999999986,10.71428571428571,4.8500000000000032
Variant II,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,99,99,False,5,0.0052930911793279689,100,100,0,2.6000000000000023,0
