dataset,network,model,training_network,evaluation_network,seed,graph_seed,opt_out,step,unfairness,retention_s0,retention_s1,retention_disparity,approval_rate_difference
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,42,42,True,4,0.0059230510865119212,42.600000000000001,24.199999999999999,18.400000000000002,9.680673573119158
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,42,42,True,5,0.0058899202941659068,32.800000000000004,17.599999999999998,15.200000000000006,2.3281596452328079
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,42,42,False,1,0.0057879090309143066,100,100,0,12.199999999999994
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,42,42,False,2,0.005551679618808647,100,100,0,5.9999999999999947
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,42,42,False,3,0.0050982881590276863,100,100,0,12.6
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,42,42,False,4,0.0056095707618897261,100,100,0,12.4
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,42,42,False,5,0.0055268629519419354,100,100,0,10.999999999999998
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,42,42,True,1,0.0044513940811157227,100,100,0,10.399999999999999
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,42,42,True,2,0.0038212996570635704,78.400000000000006,60,18.400000000000006,5.6360544217687103
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,42,42,True,3,0.0040386799638717497,56.799999999999997,41,15.799999999999997,7.5541051185159747
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,42,42,True,4,0.0046980264628366797,44.399999999999999,28.000000000000004,16.399999999999995,10.019305019305014
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,42,42,True,5,0.0045132483101015808,35,19.600000000000001,15.399999999999999,3.2244897959183616
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,42,42,False,1,0.0044513940811157227,100,100,0,10.399999999999999
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,42,42,False,2,0.0038212996570635704,100,100,0,6.9999999999999947
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,42,42,False,3,0.0036512283147510649,100,100,0,12.4
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,42,42,False,4,0.0045404079040078926,100,100,0,12.4
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,42,42,False,5,0.0041318280191465773,100,100,0,9.1999999999999975
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,42,42,True,1,0.0082509655127002146,100,100,0,-0.60000000000000053
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,42,42,True,2,0.0072170130413693467,78.799999999999997,76.400000000000006,2.3999999999999915,-1.5813112924229933
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,42,42,True,3,0.0076121026928978042,59.399999999999999,59.199999999999996,0.20000000000000284,2.1350896350896376
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,42,42,True,4,0.0087751682380232676,49.600000000000001,47.199999999999996,2.4000000000000057,3.0139420448332399
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,42,42,True,5,0.0086668635512768821,38.200000000000003,35.600000000000001,2.6000000000000014,0.27648685216776769
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,42,42,False,1,0.0082509655127002146,100,100,0,-0.60000000000000053
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,42,42,False,2,0.0072170130413693467,100,100,0,1.0000000000000009
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,42,42,False,3,0.0067404812265271508,100,100,0,4.9999999999999929
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,42,42,False,4,0.0080678879197976228,100,100,0,3.2000000000000028
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,42,42,False,5,0.0075571646322001307,100,100,0,0.40000000000000036
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,42,42,True,1,0.0084487956764218719,100,100,0,-1.0000000000000009
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,42,42,True,2,0.00737882834663528,78.799999999999997,76.599999999999994,2.2000000000000028,-2.95423519900333
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,42,42,True,3,0.0077198141629404304,58.799999999999997,59.799999999999997,1,0.78037904124860225
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,42,42,True,4,0.0089303277041401508,48.199999999999996,47.799999999999997,0.39999999999999858,3.213597458289208
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,42,42,True,5,0.0087355191827480638,37.200000000000003,35.600000000000001,1.6000000000000014,1.4981273408239626
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,42,42,False,1,0.0084487956764218719,100,100,0,-1.0000000000000009
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,42,42,False,2,0.00737882834663528,100,100,0,-0.40000000000000036
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,42,42,False,3,0.0068831905325411613,100,100,0,3.3999999999999919
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,42,42,False,4,0.0082327336673041485,100,100,0,2.6000000000000023
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,42,42,False,5,0.0077065666665332433,100,100,0,-0.20000000000000018
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,99,99,True,1,0.0084318946477739409,100,100,0,-0.40000000000000036
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,99,99,True,2,0.0078909171908928544,79,77,2,-1.1770507973039579
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,99,99,True,3,0.0077569052539341321,59.199999999999996,61.600000000000001,2.4000000000000057,-2.6676026676026643
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,99,99,True,4,0.0080011810151179308,47,48.199999999999996,1.1999999999999957,-14.369206321179483
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0087479971511085219,33,41,8,-7.4501108647450076
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,99,99,False,1,0.0084318946477739409,100,100,0,-0.40000000000000036
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,99,99,False,2,0.0078909171908928544,100,100,0,-0.20000000000000018
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,99,99,False,3,0.0078482076155274028,100,100,0,-0.60000000000000053
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,99,99,False,4,0.008285568739899829,100,100,0,-8.9999999999999964
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.0087513983785061367,100,100,0,-1.8000000000000016
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,99,99,True,1,0.0057879090309143066,100,100,0,14.400000000000002
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,99,99,True,2,0.0056075320239878934,77.799999999999997,58.199999999999996,19.600000000000001,11.70063339782153
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,99,99,True,3,0.0053262436614339714,56.599999999999994,36.600000000000001,19.999999999999993,12.402247581532761
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,99,99,True,4,0.0055186882337553422,43.600000000000001,23,20.600000000000001,-2.0303151176705225
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0055708709600020834,31.800000000000001,16.600000000000001,15.199999999999999,13.965295142835494
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,99,99,False,1,0.0057879090309143066,100,100,0,14.400000000000002
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,99,99,False,2,0.0056075320239878934,100,100,0,12.199999999999999
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,99,99,False,3,0.0056926478806131886,100,100,0,11.799999999999999
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,99,99,False,4,0.0060625674980231414,100,100,0,2.4000000000000021
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.006175163316246346,100,100,0,12.800000000000001
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,True,1,0.0044513940811157227,100,100,0,12
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,True,2,0.0042851375383201606,78.799999999999997,62.799999999999997,16,11.356655565973684
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,True,3,0.0039887170260050064,58.599999999999994,39.800000000000004,18.79999999999999,12.187215943197216
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,True,4,0.0042113416658355884,46.600000000000001,26.600000000000001,20,-3.927199974184381
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0044425386320520177,34,20.399999999999999,13.600000000000001,9.4117647058823533
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,False,1,0.0044513940811157227,100,100,0,12
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,False,2,0.0042851375383201606,100,100,0,11.399999999999999
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,False,3,0.0042218125793487271,100,100,0,11.399999999999999
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,False,4,0.004470254652272132,100,100,0,2.5999999999999912
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.0048459005252272647,100,100,0,9.9999999999999982
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,True,1,0.0082509655127002146,100,100,0,0.20000000000000018
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,True,2,0.0077435719672556136,79.200000000000003,76.799999999999997,2.4000000000000057,0.54450757575756903
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,True,3,0.0075878835306700809,60.399999999999999,60.199999999999996,0.20000000000000284,-0.2178169897251947
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,True,4,0.0078634830356564267,48.799999999999997,46,2.7999999999999972,-15.541696364932289
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0084968240854725874,34.200000000000003,39.399999999999999,5.1999999999999957,-3.7700002968504176
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,False,1,0.0082509655127002146,100,100,0,0.20000000000000018
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,False,2,0.0077435719672556136,100,100,0,1.8000000000000016
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,False,3,0.0077224247849839722,100,100,0,0.80000000000000071
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,False,4,0.0081713835469049423,100,100,0,-8.3999999999999968
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.0086211281264351181,100,100,0,0
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,True,1,0.0084487956764218719,100,100,0,-0.40000000000000036
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,True,2,0.0079145591911415902,79,77,2,-0.91731053756369807
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,True,3,0.0077900666525385631,59.399999999999999,61.399999999999999,2,-2.7692780135776807
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,True,4,0.0080425041396613439,47.199999999999996,48,0.80000000000000426,-14.477401129943502
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0087761361612591626,33.399999999999999,41,7.6000000000000014,-6.9928435811304146
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,False,1,0.0084487956764218719,100,100,0,-0.40000000000000036
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,False,2,0.0079145591911415902,100,100,0,0
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,False,3,0.0078804757895082345,100,100,0,-0.60000000000000053
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,False,4,0.008314488509189033,100,100,0,-9.1999999999999975
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.0087643810614668194,100,100,0,-1.8000000000000016
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,True,1,0.009001275985332069,100,100,0,3.2000000000000028
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,True,2,0.0082873654893422799,78.400000000000006,74.599999999999994,3.8000000000000114,-0.91371669311156589
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,True,3,0.0083378305757505489,59.399999999999999,57.799999999999997,1.6000000000000014,2.2695233767898171
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,True,4,0.010161365762743957,47.399999999999999,44.399999999999999,3,-1.7960998973657216
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0092355684462435139,35.799999999999997,34,1.7999999999999972,5.2152481104173471
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,False,1,0.009001275985332069,100,100,0,3.2000000000000028
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,False,2,0.0082873654893422799,100,100,0,-1.8000000000000016
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,False,3,0.0074028269530377333,100,100,0,-2.200000000000002
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,False,4,0.0097412565855174993,100,100,0,0
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0086186689750641365,100,100,0,4.2000000000000037
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,True,1,0.0058224201202392578,100,100,0,15.999999999999998
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,True,2,0.0056453882055955695,79.600000000000009,59,20.600000000000009,8.7880078357891129
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,True,3,0.0059342249860819818,56.999999999999993,37,19.999999999999993,11.266002844950208
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,True,4,0.006562659480769506,43,25,18,8.0186046511627911
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0062653612125015412,33,17,16,21.853832442067734
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,False,1,0.0058224201202392578,100,100,0,15.999999999999998
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,False,2,0.0056453882055955695,100,100,0,8.9999999999999964
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,False,3,0.0052121748267475176,100,100,0,7.5999999999999961
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,False,4,0.0062045549857061566,100,100,0,10.199999999999998
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0058249665764326108,100,100,0,15.999999999999998
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,True,1,0.0045629739761352539,100,100,0,15.400000000000002
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,True,2,0.0042547641608224884,81.599999999999994,61.600000000000001,19.999999999999993,9.2468805704099886
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,True,3,0.0044756251932387414,60.199999999999996,38.800000000000004,21.399999999999991,11.21005582765352
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,True,4,0.0051315437531420649,46.200000000000003,25.600000000000001,20.600000000000001,10.964556277056282
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0047539307326585067,35.799999999999997,17,18.799999999999997,17.246138678935257
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,False,1,0.0045629739761352539,100,100,0,15.400000000000002
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,False,2,0.0042547641608224884,100,100,0,8.1999999999999957
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,False,3,0.0039593319083910394,100,100,0,7.1999999999999957
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,False,4,0.0049380595774328739,100,100,0,9.7999999999999972
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0045097294880881433,100,100,0,17.200000000000003
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,True,1,0.0087592531546459851,100,100,0,4.2000000000000037
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,True,2,0.0080677340253364482,79,74,5,1.4642490591857626
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,True,3,0.0080961513829200804,61,56.399999999999991,4.6000000000000085,3.9588419951168463
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,True,4,0.0099486043464940277,49,42.600000000000001,6.3999999999999986,-1.1555044553032467
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0089434222592432722,37.600000000000001,33,4.6000000000000014,5.6608639587362948
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,False,1,0.0087592531546459851,100,100,0,4.2000000000000037
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,False,2,0.0080677340253364482,100,100,0,-0.20000000000000018
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,False,3,0.0072152357600865358,100,100,0,0
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,False,4,0.0095097980349698741,100,100,0,0.60000000000000053
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0084226358519533528,100,100,0,5.7999999999999936
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,True,1,0.0089996500185789419,100,100,0,3.2000000000000028
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,True,2,0.0082857420162778528,78.400000000000006,74.599999999999994,3.8000000000000114,-0.91371669311156589
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,True,3,0.0083362698391090673,59.399999999999999,57.799999999999997,1.6000000000000014,2.2695233767898171
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,True,4,0.010159965920314207,47.399999999999999,44.399999999999999,3,-1.7960998973657216
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0092342829415791305,35.799999999999997,34,1.7999999999999972,5.2152481104173471
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,False,1,0.0089996500185789419,100,100,0,3.2000000000000028
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,False,2,0.0082857420162778528,100,100,0,-1.8000000000000016
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,False,3,0.0073983663492337426,100,100,0,-2.200000000000002
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,False,4,0.0097365509896498725,100,100,0,0
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0086141450897821992,100,100,0,4.2000000000000037
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,True,1,0.009001275985332069,100,100,0,2.0000000000000018
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,True,2,0.0087434861526872742,80.200000000000003,80,0.20000000000000284,-2.9096009975062342
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,True,3,0.0099420905225179323,60.199999999999996,61.600000000000001,1.4000000000000057,-3.4430685593476285
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,True,4,0.010480440237124133,44.800000000000004,47.199999999999996,2.3999999999999915,7.7784503631961215
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.010158349437786152,37.200000000000003,35.600000000000001,1.6000000000000014,5.5032016431074027
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,False,1,0.009001275985332069,100,100,0,2.0000000000000018
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,False,2,0.0087434861526872742,100,100,0,-3.0000000000000027
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,False,3,0.0095939467966253966,100,100,0,-0.60000000000000053
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,False,4,0.010884664524484,100,100,0,5.199999999999994
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.010329679417733661,100,100,0,0.60000000000000053
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,True,1,0.0058224201202392578,100,100,0,12.6
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,True,2,0.0060030926585498134,79,63.800000000000004,15.199999999999996,8.0711082893536013
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,True,3,0.0066111435398248375,59,39.800000000000004,19.199999999999996,6.8971978536751628
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,True,4,0.0070932663941672969,42.799999999999997,27,15.799999999999997,17.819314641744544
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.0070910248313634794,35,17.399999999999999,17.600000000000001,15.185550082101813
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,False,1,0.0058224201202392578,100,100,0,12.6
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,False,2,0.0060030926585498134,100,100,0,7.9999999999999964
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,False,3,0.0064627022094286835,100,100,0,10.399999999999999
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,False,4,0.0072390477452156654,100,100,0,18.199999999999999
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.007047643080107191,100,100,0,10.599999999999998
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,True,1,0.0045629739761352539,100,100,0,14.000000000000002
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,True,2,0.0045332164931149999,81.599999999999994,65,16.599999999999994,7.8665158371040711
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,True,3,0.0050205192250731834,61.199999999999996,41.399999999999999,19.799999999999997,7.9568059107701039
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,True,4,0.0054589934279676289,45.200000000000003,27.800000000000004,17.399999999999999,20.051569363977851
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.0053512402394876313,37.399999999999999,18.199999999999999,19.199999999999999,8.3034612446377114
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,False,1,0.0045629739761352539,100,100,0,14.000000000000002
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,False,2,0.0045332164931149999,100,100,0,7.1999999999999957
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,False,3,0.0049437051375137431,100,100,0,9.7999999999999972
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,False,4,0.0056328944197137076,100,100,0,17.200000000000003
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.0054304460528126208,100,100,0,11.399999999999999
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,True,1,0.0087592531546459851,100,100,0,3.0000000000000027
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,True,2,0.008517867409058244,80.600000000000009,78.600000000000009,2,-1.6353178135990243
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,True,3,0.0096135562101795635,60.799999999999997,60.199999999999996,0.60000000000000142,-0.63275922364049997
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,True,4,0.010169238683156001,45.800000000000004,45,0.80000000000000426,11.615720524017469
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.0098774594531203519,38.800000000000004,33.399999999999999,5.4000000000000057,6.8646212729180807
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,False,1,0.0087592531546459851,100,100,0,3.0000000000000027
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,False,2,0.008517867409058244,100,100,0,-2.200000000000002
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,False,3,0.0093876019752658912,100,100,0,0.80000000000000071
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,False,4,0.010675973739859512,100,100,0,7.1999999999999957
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.010143399135952746,100,100,0,1.8000000000000016
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,True,1,0.0089996500185789419,100,100,0,2.0000000000000018
