run_id,dataset,model,opt_out,seed,graph_seed,source,step,group,metric,statistic,value,unit,steps,enforce_demographic_mixing,k_same,k_other,directed,decision_coef,repayment_coef,eps,base_s0,base_s1,test_n,test_initialization_seed,n_seeds,seeds,std_ddof
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,13,13,evaluation,4,S=1,active_count,value,126,count,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,13,13,evaluation,4,S=1,retention,value,25.199999999999999,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,13,13,evaluation,4,S=1,approval_rate_active,value,0.5,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,13,13,evaluation,4,S=1,accuracy_active_sampled_decisions,value,0.51587301587301593,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,13,13,evaluation,5,all,accuracy_full_population_model_prediction,value,0.504,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,13,13,evaluation,5,all,short_fairness_full_population,value,0.12000000476837158,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,13,13,evaluation,5,all,active_count,value,188,count,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,13,13,evaluation,5,all,retention,value,18.800000000000001,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,13,13,evaluation,5,all,approval_rate_active,value,0.52659574468085102,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,13,13,evaluation,5,all,accuracy_active_sampled_decisions,value,0.52127659574468088,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,13,13,evaluation,5,S=0,active_count,value,104,count,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,13,13,evaluation,5,S=0,retention,value,20.800000000000001,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,13,13,evaluation,5,S=0,approval_rate_active,value,0.56730769230769229,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,13,13,evaluation,5,S=0,accuracy_active_sampled_decisions,value,0.52884615384615385,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,13,13,evaluation,5,S=1,active_count,value,84,count,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,13,13,evaluation,5,S=1,retention,value,16.800000000000001,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,13,13,evaluation,5,S=1,approval_rate_active,value,0.47619047619047616,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,13,13,evaluation,5,S=1,accuracy_active_sampled_decisions,value,0.51190476190476186,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,1,all,S=0,value,100,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,2,all,S=0,value,69.199999999999989,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,3,all,S=0,value,45.399999999999999,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,4,all,S=0,value,30.800000000000001,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,5,all,S=0,value,22.800000000000001,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,1,all,S=1,value,100,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,2,all,S=1,value,62,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,3,all,S=1,value,38.600000000000001,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,4,all,S=1,value,26.200000000000003,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,5,all,S=1,value,17.199999999999999,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,1,all,disparity,value,0,percentage_points,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,2,all,disparity,value,7.1999999999999886,percentage_points,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,3,all,disparity,value,6.7999999999999972,percentage_points,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,4,all,disparity,value,4.5999999999999979,percentage_points,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,5,all,disparity,value,5.6000000000000014,percentage_points,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,1,all,unfairness,value,0,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,2,all,unfairness,value,0.0034796601633740876,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,3,all,unfairness,value,0.0068321965786325434,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,4,all,unfairness,value,0.0090204715761389442,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,5,all,unfairness,value,0.0098093547427819949,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,1,all,pred_equality,value,0.89970501474926257,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,2,all,pred_equality,value,0.90336134453781514,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,3,all,pred_equality,value,0.9072847682119205,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,4,all,pred_equality,value,0.90196078431372551,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation_clipped_repayment_labels,5,all,pred_equality,value,0.9135802469135802,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,1,all,s0_share,value,0.5,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,2,all,s0_share,value,0.52743902439024393,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,3,all,s0_share,value,0.54047619047619044,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,4,all,s0_share,value,0.54035087719298247,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,5,all,s0_share,value,0.56999999999999995,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,1,all,rep_ratio,value,1,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,2,all,rep_ratio,value,1.1161290322580644,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,3,all,rep_ratio,value,1.1761658031088082,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,4,all,rep_ratio,value,1.1755725190839694,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,5,all,rep_ratio,value,1.3255813953488373,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,1,all,signed_delta,value,0.059999999999999998,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,2,all,signed_delta,value,0.019354838709677413,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,3,all,signed_delta,value,0.0055693775535824441,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,4,all,signed_delta,value,-0.009170219093883214,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,5,all,signed_delta,value,0.0087719298245614308,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,1,all,retention_s0,value,100,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,2,all,retention_s0,value,69.199999999999989,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,3,all,retention_s0,value,45.399999999999999,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,4,all,retention_s0,value,30.800000000000001,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,5,all,retention_s0,value,22.800000000000001,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,1,all,retention_s1,value,100,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,2,all,retention_s1,value,62,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,3,all,retention_s1,value,38.600000000000001,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,4,all,retention_s1,value,26.200000000000003,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,5,all,retention_s1,value,17.199999999999999,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,1,all,disparity,value,0,percentage_points,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,2,all,disparity,value,7.1999999999999886,percentage_points,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,3,all,disparity,value,6.7999999999999972,percentage_points,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,4,all,disparity,value,4.5999999999999979,percentage_points,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,5,all,disparity,value,5.6000000000000014,percentage_points,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,1,all,h_s0,value,1,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,2,all,h_s0,value,0.69199999999999995,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,3,all,h_s0,value,0.65606936416184969,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,4,all,h_s0,value,0.67841409691629961,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,5,all,h_s0,value,0.74025974025974028,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,1,all,h_s1,value,1,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,2,all,h_s1,value,0.62,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,3,all,h_s1,value,0.6225806451612903,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,4,all,h_s1,value,0.67875647668393779,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,5,all,h_s1,value,0.65648854961832059,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,1,all,h_ratio,value,1,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,2,all,h_ratio,value,1.1161290322580644,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,3,all,h_ratio,value,1.0537901704154062,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,4,all,h_ratio,value,0.99949557789958654,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,detailed_evaluation,5,all,h_ratio,value,1.1276049531863486,ratio,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,1,all,accuracy_full_population_model_prediction,value,0.65000000000000002,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,1,all,short_fairness_full_population,value,0.13200002908706665,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,1,all,active_count,value,1000,count,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,1,all,retention,value,100,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,1,all,approval_rate_active,value,0.46400000000000002,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,1,all,accuracy_active_sampled_decisions,value,0.50700000000000001,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,1,S=0,active_count,value,500,count,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,1,S=0,retention,value,100,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,1,S=0,approval_rate_active,value,0.49399999999999999,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,1,S=0,accuracy_active_sampled_decisions,value,0.52400000000000002,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,1,S=1,active_count,value,500,count,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,1,S=1,retention,value,100,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,1,S=1,approval_rate_active,value,0.434,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,1,S=1,accuracy_active_sampled_decisions,value,0.48999999999999999,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,2,all,accuracy_full_population_model_prediction,value,0.58399999999999996,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,2,all,short_fairness_full_population,value,0.12199997901916504,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,2,all,active_count,value,656,count,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,2,all,retention,value,65.600000000000009,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,2,all,approval_rate_active,value,0.49085365853658536,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,2,all,accuracy_active_sampled_decisions,value,0.4923780487804878,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,2,S=0,active_count,value,346,count,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,2,S=0,retention,value,69.199999999999989,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,2,S=0,approval_rate_active,value,0.5,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,2,S=0,accuracy_active_sampled_decisions,value,0.51734104046242779,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,2,S=1,active_count,value,310,count,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,2,S=1,retention,value,62,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,2,S=1,approval_rate_active,value,0.48064516129032259,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,2,S=1,accuracy_active_sampled_decisions,value,0.46451612903225808,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,3,all,accuracy_full_population_model_prediction,value,0.55700000000000005,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,3,all,short_fairness_full_population,value,0.12000000476837158,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,3,all,active_count,value,420,count,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,3,all,retention,value,42,percent,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,3,all,approval_rate_active,value,0.49523809523809526,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,3,all,accuracy_active_sampled_decisions,value,0.53095238095238095,fraction,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
20260917T140533_427046Z_29f7ca,Variant I,LCF-active,True,42,42,evaluation,3,S=0,active_count,value,227,count,5,True,8,2,False,0.80000000000000004,0.80000000000000004,0.5,0,0,1000,2027,,,
