dataset,network,model,training_network,evaluation_network,seed,graph_seed,opt_out,step,unfairness,retention_s0,retention_s1,retention_disparity,approval_rate_difference
Variant I,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0044014675617217724,99.400000000000006,86.200000000000003,13.200000000000003,1.6549412484185844
Variant I,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,99,99,False,1,0.0033805735111236412,100,100,0,12.199999999999999
Variant I,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,99,99,False,2,0.0028094679117203203,100,100,0,8.5999999999999961
Variant I,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,99,99,False,3,0.0018516321182250328,100,100,0,4.4000000000000039
Variant I,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,99,99,False,4,0.00092025530338291084,100,100,0,4.2000000000000037
Variant I,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.00038143730163564538,100,100,0,2.8000000000000025
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,True,1,0.0029070339202881268,100,100,0,12.199999999999999
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,True,2,0.0063517401218413649,99.799999999999997,92.400000000000006,7.3999999999999915,6.3573033512913213
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,True,3,0.0054725800752639664,99.599999999999994,88.400000000000006,11.199999999999989,2.4886877828054321
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,True,4,0.0045919346809387696,99.599999999999994,87.799999999999997,11.799999999999997,1.3667425968109326
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0042114703655243835,99.599999999999994,87.799999999999997,11.799999999999997,0.91116173120728838
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,False,1,0.0029070339202881268,100,100,0,12.199999999999999
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,False,2,0.0025455964803695608,100,100,0,7.7999999999999954
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,False,3,0.0016705917119980151,100,100,0,3.8000000000000034
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,False,4,0.0006669542789459193,100,100,0,3.400000000000003
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.00023760581016540883,100,100,0,2.4000000000000021
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,True,1,0.00055108946004123194,100,100,0,-6.0000000000000053
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,True,2,0.049911821436233628,77.799999999999997,85.599999999999994,7.7999999999999972,-0.45167335367464201
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,True,3,0.030094336684161727,63.600000000000001,68.400000000000006,4.8000000000000043,5.0369634778770767
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,True,4,0.0016088200532980435,54,53.600000000000001,0.39999999999999858,1.3460475400773886
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.02013853722494563,46.800000000000004,44.200000000000003,2.6000000000000014,0.62845651080944975
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,False,1,0.00055108946004123194,100,100,0,-6.0000000000000053
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,False,2,0.00055099885045706287,100,100,0,0.80000000000000071
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,False,3,0.00055102751300095676,100,100,0,3.2000000000000028
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,False,4,0.00055104665040983658,100,100,0,1.9999999999999907
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.00055107531093145923,100,100,0,-0.40000000000000036
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,True,1,0.0010081518437671244,100,100,0,-5.5999999999999943
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,True,2,0.057928731969465574,80.400000000000006,88.799999999999997,8.3999999999999915,-0.7025682398816735
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,True,3,0.049628595414091314,67.400000000000006,74.599999999999994,7.1999999999999886,3.5990167142663898
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,True,4,0.023183843616159272,58.399999999999999,61.799999999999997,3.3999999999999986,2.1091013875958575
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0050913714767725771,51,51.800000000000004,0.80000000000000426,-2.4210765387235988
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,False,1,0.0010081518437671244,100,100,0,-5.5999999999999943
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,False,2,0.0010078622077188681,100,100,0,0.20000000000000018
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,False,3,0.001007913565569396,100,100,0,2.4000000000000021
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,False,4,0.0010079098557425059,100,100,0,2.200000000000002
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.0010080150059682547,100,100,0,-1.6000000000000014
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,True,1,0.0029338215030014769,100,100,0,0.40000000000000036
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,True,2,0.0026929377113582564,100,100,0,0.60000000000000053
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,True,3,0.0015553943544879267,99.599999999999994,100,0.40000000000000568,0.79839357429718483
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,True,4,0.0017954016763461755,99.599999999999994,100,0.40000000000000568,-0.0056224899598333877
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0059586493586972766,99.200000000000003,100,0.79999999999999716,0.79516129032257687
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,False,1,0.0029338215030014769,100,100,0,0.40000000000000036
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,False,2,0.0026929377113582564,100,100,0,0.60000000000000053
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,False,3,0.0024102544101823886,100,100,0,0.80000000000000071
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,False,4,0.0021741295444960285,100,100,0,0
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0019550972405883993,100,100,0,0.80000000000000071
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,2026,2026,True,1,0.0034086370468139338,100,100,0,13
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,2026,2026,True,2,0.0025217748880386193,99.799999999999997,90.200000000000003,9.5999999999999943,7.7094321681056126
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,2026,2026,True,3,0.0044810310602187986,98.799999999999997,87,11.799999999999997,5.5446972869840465
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,2026,2026,True,4,0.0052897820472717072,98.799999999999997,84.399999999999991,14.400000000000006,1.9648099468503544
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0056269478797912331,98.799999999999997,84.200000000000003,14.599999999999994,1.25784953888467
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,2026,2026,False,1,0.0034086370468139338,100,100,0,13
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,2026,2026,False,2,0.0022584339380263829,100,100,0,8.9999999999999964
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,2026,2026,False,3,0.00086372876167295498,100,100,0,7.5999999999999961
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,2026,2026,False,4,0.00019923019409173737,100,100,0,3.400000000000003
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,7.130396366117342e-05,100,100,0,2.0000000000000018
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,True,1,0.0029203983545303958,100,100,0,12.4
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,True,2,0.0017571774721145683,99.799999999999997,92.200000000000003,7.5999999999999943,6.606705819448
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,True,3,0.004903924584388708,99.200000000000003,89.200000000000003,10,3.8342615362360721
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,True,4,0.0056026794910430944,99.200000000000003,88,11.200000000000003,1.3892961876832755
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0057985526323318659,99.200000000000003,87.799999999999997,11.400000000000006,0.70954882798147656
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,False,1,0.0029203983545303958,100,100,0,12.4
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,False,2,0.0018182886838913337,100,100,0,7.9999999999999964
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,False,3,0.00063331067562100163,100,100,0,5.8000000000000052
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,False,4,6.5480470656797962e-06,100,100,0,2.8000000000000025
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.00018131446838387522,100,100,0,1.6000000000000014
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,True,1,0.00055164615987157717,100,100,0,0.60000000000000053
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,True,2,0.0084302194946047626,82.799999999999997,81.599999999999994,1.2000000000000028,-2.9127593066212043
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,True,3,0.0036166602411877302,66.799999999999997,67.400000000000006,0.60000000000000853,0.91241848646919088
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,True,4,0.0042943596539378182,56.000000000000007,55.400000000000006,0.60000000000000142,1.7998968540484772
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.010900297334076547,47,45.399999999999999,1.6000000000000014,-1.3684506514199946
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,False,1,0.00055164615987157717,100,100,0,0.60000000000000053
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,False,2,0.00055170836901308196,100,100,0,-2.200000000000002
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,False,3,0.00055161755315280558,100,100,0,0
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,False,4,0.00055163672483526938,100,100,0,1.0000000000000009
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.00055167024632951644,100,100,0,1.0000000000000009
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,True,1,0.0010091538594094729,100,100,0,-0.80000000000000071
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,True,2,0.0075218918722322892,84,85.200000000000003,1.2000000000000028,-2.075788061703554
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,True,3,0.011926065328815627,69.799999999999997,72.200000000000003,2.4000000000000057,0.20319234218860727
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,True,4,0.014811608742918758,59,62,3,1.0552214324767606
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0078857853392967914,49.600000000000001,51.600000000000001,2,-2.0411352838209607
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,False,1,0.0010091538594094729,100,100,0,-0.80000000000000071
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,False,2,0.0010092592286015112,100,100,0,-1.6000000000000014
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,False,3,0.0010090047553658055,100,100,0,0.20000000000000018
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,False,4,0.0010090738902723828,100,100,0,2.1999999999999909
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.001009322719232153,100,100,0,-0.20000000000000018
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,True,1,0.0029338215030014769,100,100,0,0.40000000000000036
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,True,2,0.0027133302356593392,100,100,0,1.2000000000000011
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,True,3,0.0044888686984423387,99.799999999999997,99.599999999999994,0.20000000000000284,0.40321607069561116
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,True,4,0.00624900289119934,99.799999999999997,99.400000000000006,0.39999999999999147,0.60604105595496449
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.0060024306490310542,99.799999999999997,99.400000000000006,0.39999999999999147,-0.99958468244335519
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,False,1,0.0029338215030014769,100,100,0,0.40000000000000036
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,False,2,0.0027133302356593392,100,100,0,1.2000000000000011
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,False,3,0.0024577365935920525,100,100,0,0.40000000000000036
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,False,4,0.0022603854102132281,100,100,0,0.60000000000000053
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.0020123103607416759,100,100,0,-1.0000000000000009
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,7,7,True,1,0.0034086370468139338,100,100,0,12.199999999999999
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,7,7,True,2,0.0034166755676270366,100,92.200000000000003,7.7999999999999972,9.1783080260303684
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,7,7,True,3,0.0040872946977614788,99.799999999999997,88,11.799999999999997,3.1818181818181857
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,7,7,True,4,0.0031926250457763317,99.799999999999997,87.599999999999994,12.200000000000003,1.6539929173415291
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.0024634504318237216,99.799999999999997,86.799999999999997,13,0.260428691484349
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,7,7,False,1,0.0034086370468139338,100,100,0,12.199999999999999
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,7,7,False,2,0.0034166755676270366,100,100,0,10.799999999999999
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,7,7,False,3,0.0018509055376052519,100,100,0,5.8000000000000052
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,7,7,False,4,0.0010651654005050526,100,100,0,3.2000000000000028
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.00040516805648804777,100,100,0,2.0000000000000018
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,True,1,0.0029203983545303958,100,100,0,11.6
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,True,2,0.0030063655376434406,100,93.200000000000003,6.7999999999999972,8.2128755364806914
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,True,3,0.0036127283573149649,99.799999999999997,89,10.799999999999997,2.4719101123595544
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,True,4,0.002811925053596509,99.799999999999997,88.799999999999997,11,1.601401000198599
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.0022644112110138392,99.799999999999997,88,11.799999999999997,0.026871925669524899
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,False,1,0.0029203983545303958,100,100,0,11.6
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,False,2,0.0030063655376434406,100,100,0,9.3999999999999968
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,False,3,0.0013749341964721662,100,100,0,4.8000000000000043
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,False,4,0.00070349955558779431,100,100,0,3.0000000000000027
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.00022334814071656162,100,100,0,1.4000000000000012
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,True,1,0.00055164615987157717,100,100,0,-1.2000000000000011
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,True,2,0.010129309427113209,83.799999999999997,85.399999999999991,1.5999999999999943,0.35548003778372861
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,True,3,0.00095595041063289976,69,69.799999999999997,0.79999999999999716,-1.2648976371413156
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,True,4,0.0029733225528219553,56.999999999999993,56.999999999999993,0,4.5614035087719333
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.028098764450549929,47.599999999999994,43.799999999999997,3.7999999999999972,6.5519358428302805
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,False,1,0.00055164615987157717,100,100,0,-1.2000000000000011
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,False,2,0.00055165576156535057,100,100,0,1.9999999999999907
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,False,3,0.00055174189105056115,100,100,0,0.40000000000000036
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,False,4,0.00055178018433155174,100,100,0,1.8000000000000016
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.00055183283532878047,100,100,0,4.0000000000000036
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,True,1,0.0010091538594094729,100,100,0,-0.20000000000000018
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,True,2,0.0092855252529862042,86.799999999999997,85.799999999999997,1,3.1114047243079535
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,True,3,0.037150928360434432,75.200000000000003,70.399999999999991,4.8000000000000114,-0.70116054158607666
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,True,4,0.039780612310579611,63.200000000000003,57.799999999999997,5.4000000000000057,5.1421313126888908
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.046624543334346069,53.600000000000001,47.199999999999996,6.4000000000000057,5.9132304578800916
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,False,1,0.0010091538594094729,100,100,0,-0.20000000000000018
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,False,2,0.0010092953802037785,100,100,0,3.2000000000000028
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,False,3,0.0010096517444314612,100,100,0,1.3999999999999901
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,False,4,0.0010098830615793419,100,100,0,2.399999999999991
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.0010101319307336265,100,100,0,4.5999999999999925
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,True,1,0.0029338215030014769,100,100,0,0.80000000000000071
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,True,2,0.0086337743501457842,100,99.400000000000006,0.59999999999999432,0.0060362173038175371
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,True,3,0.01226553703351474,100,99,1,0.40606060606060979
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,True,4,0.012015723101149844,100,99,1,0.20808080808081275
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,True,5,0.011763566712748363,100,99,1,0.81010101010100533
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,False,1,0.0029338215030014769,100,100,0,0.80000000000000071
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,False,2,0.0026979166920896303,100,100,0,0
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,False,3,0.0023888843968861151,100,100,0,0.40000000000000036
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,False,4,0.0021252694463610444,100,100,0,0.20000000000000018
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,False,5,0.0018608186696928986,100,100,0,0.80000000000000071
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,13,13,True,1,0.0034086370468139338,100,100,0,12
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,13,13,True,2,0.010866041302680984,100,93.200000000000003,6.7999999999999972,7.1982832618025743
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,13,13,True,3,0.0093246423006058121,99.799999999999997,89.200000000000003,10.599999999999994,3.6350728362554707
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,13,13,True,4,0.0084338414669036244,99.599999999999994,87.599999999999994,12,1.8539913076965342
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,13,13,True,5,0.0081347538232803274,99.599999999999994,87.200000000000003,12.399999999999991,1.1467889908256867
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,13,13,False,1,0.0034086370468139338,100,100,0,12
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,13,13,False,2,0.0031769127845764356,100,100,0,8.5999999999999961
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,13,13,False,3,0.0012978467941284766,100,100,0,5.2000000000000046
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,13,13,False,4,0.00057973074913020284,100,100,0,2.4000000000000021
Variant I,Watts–Strogatz,LCF-full,Watts–Strogatz,Watts–Strogatz,13,13,False,5,0.00020104563236233997,100,100,0,2.4000000000000021
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,True,1,0.0029203983545303958,100,100,0,12
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,True,2,0.010528612852096608,100,93.600000000000009,6.3999999999999915,5.4239316239316215
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,True,3,0.0089929233789443064,100,91.400000000000006,8.5999999999999943,2.8634573304157529
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,True,4,0.0063722155094146915,99.799999999999997,90,9.7999999999999972,1.1329325317301242
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,True,5,0.0061160491704941311,99.799999999999997,90,9.7999999999999972,1.1111111111111072
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,False,1,0.0029203983545303958,100,100,0,12
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,False,2,0.0027802634239196822,100,100,0,6.7999999999999954
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,False,3,0.0011281772851943206,100,100,0,4.2000000000000037
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,False,4,0.00039099335670478297,100,100,0,2.0000000000000018
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,False,5,0.00012227296829225853,100,100,0,2.200000000000002
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,True,1,0.00055164615987157717,100,100,0,1.6000000000000014
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,True,2,0.0043952061871623815,85.200000000000003,84.599999999999994,0.60000000000000853,4.2653081610228742
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,True,3,0.04272118099850486,68.600000000000009,62.399999999999999,6.2000000000000099,-2.3800179412424294
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,True,4,0.030772076391342107,56.599999999999994,52.200000000000003,4.3999999999999915,2.7997779673178735
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,True,5,0.050598376953795543,48.199999999999996,41,7.1999999999999957,1.024187835239343
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,False,1,0.00055164615987157717,100,100,0,1.6000000000000014
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,False,2,0.00055173229036575844,100,100,0,3.0000000000000027
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,False,3,0.00055178971531255616,100,100,0,-2.6000000000000023
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,False,4,0.00055174673427138554,100,100,0,2.0000000000000018
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,False,5,0.0005517850522950285,100,100,0,1.4000000000000012
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,13,13,True,1,0.0010091538594094729,100,100,0,3.400000000000003
