dataset,network,model,opt_out,step,metric,mean,std,n_valid_seeds
Variant I,Erdős–Rényi,LCF-active,False,4,retention_disparity,0,0,5
Variant I,Erdős–Rényi,LCF-active,False,4,retention_s0,100,0,5
Variant I,Erdős–Rényi,LCF-active,False,4,retention_s1,100,0,5
Variant I,Erdős–Rényi,LCF-active,False,4,unfairness,0.00049533038139344394,0.00027166479802014348,5
Variant I,Erdős–Rényi,LCF-active,False,5,approval_rate_difference,1.7600000000000016,0.46303347611160944,5
Variant I,Erdős–Rényi,LCF-active,False,5,retention_disparity,0,0,5
Variant I,Erdős–Rényi,LCF-active,False,5,retention_s0,100,0,5
Variant I,Erdős–Rényi,LCF-active,False,5,retention_s1,100,0,5
Variant I,Erdős–Rényi,LCF-active,False,5,unfairness,0.00017437615394593208,5.046179103330024e-05,5
Variant I,Erdős–Rényi,LCF-active,True,1,approval_rate_difference,12.359999999999999,0.67409198185410935,5
Variant I,Erdős–Rényi,LCF-active,True,1,retention_disparity,0,0,5
Variant I,Erdős–Rényi,LCF-active,True,1,retention_s0,100,0,5
Variant I,Erdős–Rényi,LCF-active,True,1,retention_s1,100,0,5
Variant I,Erdős–Rényi,LCF-active,True,1,unfairness,0.0029070339202881268,0,5
Variant I,Erdős–Rényi,LCF-active,True,2,approval_rate_difference,6.9588085650879474,0.86548392513577643,5
Variant I,Erdős–Rényi,LCF-active,True,2,retention_disparity,6.9999999999999947,0.70427267446635911,5
Variant I,Erdős–Rényi,LCF-active,True,2,retention_s0,99.879999999999995,0.097979589711328516,5
Variant I,Erdős–Rényi,LCF-active,True,2,retention_s1,92.88000000000001,0.69971422738143474,5
Variant I,Erdős–Rényi,LCF-active,True,2,unfairness,0.0049477717876434289,0.0021012694566164541,5
Variant I,Erdős–Rényi,LCF-active,True,3,approval_rate_difference,2.9122219153550333,0.28564978084566661,5
Variant I,Erdős–Rényi,LCF-active,True,3,retention_disparity,9.9599999999999937,0.89799777282574578,5
Variant I,Erdős–Rényi,LCF-active,True,3,retention_s0,99.640000000000001,0.19595917942265356,5
Variant I,Erdős–Rényi,LCF-active,True,3,retention_s1,89.680000000000007,0.92606695222321689,5
Variant I,Erdős–Rényi,LCF-active,True,3,unfairness,0.0043062762737274161,0.0017105343431178454,5
Variant I,Erdős–Rényi,LCF-active,True,4,approval_rate_difference,1.1071721997241624,0.42578228331010098,5
Variant I,Erdős–Rényi,LCF-active,True,4,retention_disparity,10.879999999999999,0.87269696917086237,5
Variant I,Erdős–Rényi,LCF-active,True,4,retention_s0,99.599999999999994,0.12649110640673247,5
Variant I,Erdős–Rényi,LCF-active,True,4,retention_s1,88.719999999999999,0.91738759529437996,5
Variant I,Erdős–Rényi,LCF-active,True,4,unfairness,0.003695248913764959,0.00071847100245228657,5
Variant I,Erdős–Rényi,LCF-active,True,5,approval_rate_difference,0.68930612168975447,0.20172297425464894,5
Variant I,Erdős–Rényi,LCF-active,True,5,retention_disparity,11.079999999999993,0.82559069762201664,5
Variant I,Erdős–Rényi,LCF-active,True,5,retention_s0,99.599999999999994,0.12649110640673247,5
Variant I,Erdős–Rényi,LCF-active,True,5,retention_s1,88.52000000000001,0.86348132579691816,5
Variant I,Erdős–Rényi,LCF-active,True,5,unfairness,0.0036245556592941152,0.00071257051601160209,5
Variant I,Erdős–Rényi,LCF-full,False,1,approval_rate_difference,12.52,0.7222188034107121,5
Variant I,Erdős–Rényi,LCF-full,False,1,retention_disparity,0,0,5
Variant I,Erdős–Rényi,LCF-full,False,1,retention_s0,100,0,5
Variant I,Erdős–Rényi,LCF-full,False,1,retention_s1,100,0,5
Variant I,Erdős–Rényi,LCF-full,False,1,unfairness,0.0033805735111236412,0,5
Variant I,Erdős–Rényi,LCF-full,False,2,approval_rate_difference,8.9199999999999964,0.68818602136341078,5
Variant I,Erdős–Rényi,LCF-full,False,2,retention_disparity,0,0,5
Variant I,Erdős–Rényi,LCF-full,False,2,retention_s0,100,0,5
Variant I,Erdős–Rényi,LCF-full,False,2,retention_s1,100,0,5
Variant I,Erdős–Rényi,LCF-full,False,2,unfairness,0.0029893042802810578,0.00039388643104834597,5
Variant I,Erdős–Rényi,LCF-full,False,3,approval_rate_difference,5.6000000000000032,0.93808315196468317,5
Variant I,Erdős–Rényi,LCF-full,False,3,retention_disparity,0,0,5
Variant I,Erdős–Rényi,LCF-full,False,3,retention_s0,100,0,5
Variant I,Erdős–Rényi,LCF-full,False,3,retention_s1,100,0,5
Variant I,Erdős–Rényi,LCF-full,False,3,unfairness,0.0015533825635909882,0.00042280179285714159,5
Variant I,Erdős–Rényi,LCF-full,False,4,approval_rate_difference,2.9600000000000026,0.74188947963965701,5
Variant I,Erdős–Rényi,LCF-full,False,4,retention_disparity,0,0,5
Variant I,Erdős–Rényi,LCF-full,False,4,retention_s0,100,0,5
Variant I,Erdős–Rényi,LCF-full,False,4,retention_s1,100,0,5
Variant I,Erdős–Rényi,LCF-full,False,4,unfairness,0.00075613751411438555,0.00034324388272487152,5
Variant I,Erdős–Rényi,LCF-full,False,5,approval_rate_difference,2.0400000000000018,0.42708313008125287,5
Variant I,Erdős–Rényi,LCF-full,False,5,retention_disparity,0,0,5
Variant I,Erdős–Rényi,LCF-full,False,5,retention_s0,100,0,5
Variant I,Erdős–Rényi,LCF-full,False,5,retention_s1,100,0,5
Variant I,Erdős–Rényi,LCF-full,False,5,unfairness,0.00026327514648436521,0.00011222462437048355,5
Variant I,Erdős–Rényi,LCF-full,True,1,approval_rate_difference,12.52,0.7222188034107121,5
Variant I,Erdős–Rényi,LCF-full,True,1,retention_disparity,0,0,5
Variant I,Erdős–Rényi,LCF-full,True,1,retention_s0,100,0,5
Variant I,Erdős–Rényi,LCF-full,True,1,retention_s1,100,0,5
Variant I,Erdős–Rényi,LCF-full,True,1,unfairness,0.0033805735111236412,0,5
Variant I,Erdős–Rényi,LCF-full,True,2,approval_rate_difference,7.9322641168476142,0.85043821238937245,5
Variant I,Erdős–Rényi,LCF-full,True,2,retention_disparity,7.599999999999997,0.7155417527999326,5
Variant I,Erdős–Rényi,LCF-full,True,2,retention_s0,99.879999999999995,0.097979589711328516,5
Variant I,Erdős–Rényi,LCF-full,True,2,retention_s1,92.280000000000001,0.73321211119293428,5
Variant I,Erdős–Rényi,LCF-full,True,2,unfairness,0.0053190365076065229,0.0028555559342563863,5
Variant I,Erdős–Rényi,LCF-full,True,3,approval_rate_difference,3.8665697007497934,0.54595526081122614,5
Variant I,Erdős–Rényi,LCF-full,True,3,retention_disparity,11.159999999999993,0.85229103010650242,5
Variant I,Erdős–Rényi,LCF-full,True,3,retention_s0,99.640000000000001,0.08000000000000114,5
Variant I,Erdős–Rényi,LCF-full,True,3,retention_s1,88.47999999999999,0.87269696917085893,5
Variant I,Erdős–Rényi,LCF-full,True,3,unfairness,0.0051023081302642879,0.0023454835110242279,5
Variant I,Erdős–Rényi,LCF-full,True,4,approval_rate_difference,1.2855897634681912,0.44923139054597344,5
Variant I,Erdős–Rényi,LCF-full,True,4,retention_disparity,12.479999999999995,0.96829747495281993,5
Variant I,Erdős–Rényi,LCF-full,True,4,retention_s0,99.559999999999988,0.07999999999999545,5
Variant I,Erdős–Rényi,LCF-full,True,4,retention_s1,87.079999999999998,1.0007996802557462,5
Variant I,Erdős–Rényi,LCF-full,True,4,unfairness,0.0048757262229919499,0.0015542680930203058,5
Variant I,Erdős–Rényi,LCF-full,True,5,approval_rate_difference,1.0398061069072373,0.34481382314014075,5
Variant I,Erdős–Rényi,LCF-full,True,5,retention_disparity,12.759999999999996,0.98305645819556253,5
Variant I,Erdős–Rényi,LCF-full,True,5,retention_s0,99.559999999999988,0.07999999999999545,5
Variant I,Erdős–Rényi,LCF-full,True,5,retention_s1,86.799999999999997,1.0039920318408913,5
Variant I,Erdős–Rényi,LCF-full,True,5,unfairness,0.0048180553197860517,0.0011763505747687561,5
Variant I,Watts–Strogatz,Baseline,False,1,approval_rate_difference,0.64000000000000057,0.32000000000000028,5
Variant I,Watts–Strogatz,Baseline,False,1,retention_disparity,0,0,5
Variant I,Watts–Strogatz,Baseline,False,1,retention_s0,100,0,5
Variant I,Watts–Strogatz,Baseline,False,1,retention_s1,100,0,5
Variant I,Watts–Strogatz,Baseline,False,1,unfairness,0.0029338215030014769,0,5
Variant I,Watts–Strogatz,Baseline,False,2,approval_rate_difference,0.48000000000000043,0.41182520563948039,5
Variant I,Watts–Strogatz,Baseline,False,2,retention_disparity,0,0,5
Variant I,Watts–Strogatz,Baseline,False,2,retention_s0,100,0,5
Variant I,Watts–Strogatz,Baseline,False,2,retention_s1,100,0,5
Variant I,Watts–Strogatz,Baseline,False,2,unfairness,0.0027076510973535139,1.2675323197666546e-05,5
Variant I,Watts–Strogatz,Baseline,False,3,approval_rate_difference,0.52000000000000046,0.34871191548325414,5
Variant I,Watts–Strogatz,Baseline,False,3,retention_disparity,0,0,5
Variant I,Watts–Strogatz,Baseline,False,3,retention_s0,100,0,5
Variant I,Watts–Strogatz,Baseline,False,3,retention_s1,100,0,5
Variant I,Watts–Strogatz,Baseline,False,3,unfairness,0.0024311806806356141,2.7307965024089767e-05,5
Variant I,Watts–Strogatz,Baseline,False,4,approval_rate_difference,0.36000000000000032,0.38781438859330664,5
Variant I,Watts–Strogatz,Baseline,False,4,retention_disparity,0,0,5
Variant I,Watts–Strogatz,Baseline,False,4,retention_s0,100,0,5
Variant I,Watts–Strogatz,Baseline,False,4,retention_s1,100,0,5
Variant I,Watts–Strogatz,Baseline,False,4,unfairness,0.0021880236259227857,4.6687654146980882e-05,5
Variant I,Watts–Strogatz,Baseline,False,5,approval_rate_difference,0.24000000000000021,0.79397732965116907,5
Variant I,Watts–Strogatz,Baseline,False,5,retention_disparity,0,0,5
Variant I,Watts–Strogatz,Baseline,False,5,retention_s0,100,0,5
Variant I,Watts–Strogatz,Baseline,False,5,retention_s1,100,0,5
Variant I,Watts–Strogatz,Baseline,False,5,unfairness,0.0019540586977761843,5.0375502428789773e-05,5
Variant I,Watts–Strogatz,Baseline,True,1,approval_rate_difference,0.64000000000000057,0.32000000000000028,5
Variant I,Watts–Strogatz,Baseline,True,1,retention_disparity,0,0,5
Variant I,Watts–Strogatz,Baseline,True,1,retention_s0,100,0,5
Variant I,Watts–Strogatz,Baseline,True,1,retention_s1,100,0,5
Variant I,Watts–Strogatz,Baseline,True,1,unfairness,0.0029338215030014769,0,5
Variant I,Watts–Strogatz,Baseline,True,2,approval_rate_difference,0.52257351013064834,0.38989987201159182,5
Variant I,Watts–Strogatz,Baseline,True,2,retention_disparity,0.24000000000000057,0.23323807579381095,5
Variant I,Watts–Strogatz,Baseline,True,2,retention_s0,99.960000000000008,0.08000000000000114,5
Variant I,Watts–Strogatz,Baseline,True,2,retention_s1,99.719999999999999,0.2399999999999996,5
Variant I,Watts–Strogatz,Baseline,True,2,unfairness,0.0050753038706536913,0.0022966457311078079,5
Variant I,Watts–Strogatz,Baseline,True,3,approval_rate_difference,0.52330370949297045,0.34933638918269128,5
Variant I,Watts–Strogatz,Baseline,True,3,retention_disparity,0.48000000000000115,0.27129319932501,5
Variant I,Watts–Strogatz,Baseline,True,3,retention_s0,99.799999999999997,0.17888543819998573,5
Variant I,Watts–Strogatz,Baseline,True,3,retention_s1,99.47999999999999,0.34871191548325264,5
Variant I,Watts–Strogatz,Baseline,True,3,unfairness,0.0062092915097940789,0.003502779183989745,5
Variant I,Watts–Strogatz,Baseline,True,4,approval_rate_difference,0.36492697677140029,0.39096283701492912,5
Variant I,Watts–Strogatz,Baseline,True,4,retention_disparity,0.5999999999999972,0.25298221281347172,5
Variant I,Watts–Strogatz,Baseline,True,4,retention_s0,99.799999999999997,0.17888543819998573,5
Variant I,Watts–Strogatz,Baseline,True,4,retention_s1,99.359999999999999,0.34409301068170473,5
Variant I,Watts–Strogatz,Baseline,True,4,unfairness,0.007247333782636289,0.0035438217111883764,5
Variant I,Watts–Strogatz,Baseline,True,5,approval_rate_difference,0.24307489398081028,0.7958867388910803,5
Variant I,Watts–Strogatz,Baseline,True,5,retention_disparity,0.6799999999999955,0.24000000000000341,5
Variant I,Watts–Strogatz,Baseline,True,5,retention_s0,99.719999999999999,0.29933259094191461,5
Variant I,Watts–Strogatz,Baseline,True,5,retention_s1,99.359999999999999,0.34409301068170473,5
Variant I,Watts–Strogatz,Baseline,True,5,unfairness,0.0078971142523368565,0.0024519476053271533,5
Variant I,Watts–Strogatz,DP,False,1,approval_rate_difference,-0.87999999999999867,2.869425029513752,5
Variant I,Watts–Strogatz,DP,False,1,retention_disparity,0,0,5
Variant I,Watts–Strogatz,DP,False,1,retention_s0,100,0,5
Variant I,Watts–Strogatz,DP,False,1,retention_s1,100,0,5
Variant I,Watts–Strogatz,DP,False,1,unfairness,0.0010091538594094729,0,5
Variant I,Watts–Strogatz,DP,False,2,approval_rate_difference,1.839999999999997,2.1666564102321328,5
Variant I,Watts–Strogatz,DP,False,2,retention_disparity,0,0,5
Variant I,Watts–Strogatz,DP,False,2,retention_s0,100,0,5
Variant I,Watts–Strogatz,DP,False,2,retention_s1,100,0,5
Variant I,Watts–Strogatz,DP,False,2,unfairness,0.0010092626141106509,2.4488983050924895e-07,5
Variant I,Watts–Strogatz,DP,False,3,approval_rate_difference,1.399999999999999,1.1798304963002111,5
Variant I,Watts–Strogatz,DP,False,3,retention_disparity,0,0,5
Variant I,Watts–Strogatz,DP,False,3,retention_s0,100,0,5
Variant I,Watts–Strogatz,DP,False,3,retention_s1,100,0,5
Variant I,Watts–Strogatz,DP,False,3,unfairness,0.0010094109129003882,3.7701451368349314e-07,5
Variant I,Watts–Strogatz,DP,False,4,approval_rate_difference,1.2399999999999967,1.9241621553289103,5
Variant I,Watts–Strogatz,DP,False,4,retention_disparity,0,0,5
Variant I,Watts–Strogatz,DP,False,4,retention_s0,100,0,5
Variant I,Watts–Strogatz,DP,False,4,retention_s1,100,0,5
Variant I,Watts–Strogatz,DP,False,4,unfairness,0.0010095373506233906,4.4788440754709287e-07,5
Variant I,Watts–Strogatz,DP,False,5,approval_rate_difference,0.91999999999999849,2.1339165869358601,5
Variant I,Watts–Strogatz,DP,False,5,retention_disparity,0,0,5
Variant I,Watts–Strogatz,DP,False,5,retention_s0,100,0,5
Variant I,Watts–Strogatz,DP,False,5,retention_s1,100,0,5
Variant I,Watts–Strogatz,DP,False,5,unfairness,0.0010096348868291916,4.1640344652497392e-07,5
Variant I,Watts–Strogatz,DP,True,1,approval_rate_difference,-0.87999999999999867,2.869425029513752,5
Variant I,Watts–Strogatz,DP,True,1,retention_disparity,0,0,5
Variant I,Watts–Strogatz,DP,True,1,retention_s0,100,0,5
Variant I,Watts–Strogatz,DP,True,1,retention_s1,100,0,5
Variant I,Watts–Strogatz,DP,True,1,unfairness,0.0010091538594094729,0,5
Variant I,Watts–Strogatz,DP,True,2,approval_rate_difference,1.7489362101094663,2.4817786065577745,5
Variant I,Watts–Strogatz,DP,True,2,retention_disparity,2.7999999999999998,2.4819347291981755,5
Variant I,Watts–Strogatz,DP,True,2,retention_s0,85.679999999999993,2.4019991673603927,5
Variant I,Watts–Strogatz,DP,True,2,retention_s1,86.960000000000008,1.6267759526130185,5
Variant I,Watts–Strogatz,DP,True,2,unfairness,0.019716112072283565,0.016961523471041341,5
Variant I,Watts–Strogatz,DP,True,3,approval_rate_difference,2.0517938083897125,2.8267221359682435,5
Variant I,Watts–Strogatz,DP,True,3,retention_disparity,4.6000000000000059,1.7064583206161252,5
Variant I,Watts–Strogatz,DP,True,3,retention_s0,72.879999999999995,2.448182999695899,5
Variant I,Watts–Strogatz,DP,True,3,retention_s1,71,2.4915858403835935,5
Variant I,Watts–Strogatz,DP,True,3,unfairness,0.033176571196653258,0.013915427214597495,5
Variant I,Watts–Strogatz,DP,True,4,approval_rate_difference,2.230265398349216,3.1011083537864921,5
Variant I,Watts–Strogatz,DP,True,4,retention_disparity,3.6800000000000042,1.9332873557751316,5
Variant I,Watts–Strogatz,DP,True,4,retention_s0,62.439999999999998,2.0645580640902317,5
Variant I,Watts–Strogatz,DP,True,4,retention_s1,59.960000000000001,1.9489484344127734,5
Variant I,Watts–Strogatz,DP,True,4,unfairness,0.026396225770815719,0.01552928640397788,5
Variant I,Watts–Strogatz,DP,True,5,approval_rate_difference,-0.030919910238309624,3.2094930488972819,5
Variant I,Watts–Strogatz,DP,True,5,retention_disparity,5.0000000000000018,3.368085509603338,5
Variant I,Watts–Strogatz,DP,True,5,retention_s0,54.160000000000004,2.5531157435572709,5
Variant I,Watts–Strogatz,DP,True,5,retention_s1,49.960000000000001,2.7082097407697221,5
Variant I,Watts–Strogatz,DP,True,5,unfairness,0.035311672162489705,0.025819646026748549,5
Variant I,Watts–Strogatz,EO,False,1,approval_rate_difference,-0.88000000000000078,2.714700720153147,5
Variant I,Watts–Strogatz,EO,False,1,retention_disparity,0,0,5
Variant I,Watts–Strogatz,EO,False,1,retention_s0,100,0,5
Variant I,Watts–Strogatz,EO,False,1,retention_s1,100,0,5
Variant I,Watts–Strogatz,EO,False,1,unfairness,0.00055164615987157717,0,5
Variant I,Watts–Strogatz,EO,False,2,approval_rate_difference,1.7199999999999995,2.3953287874527809,5
Variant I,Watts–Strogatz,EO,False,2,retention_disparity,0,0,5
Variant I,Watts–Strogatz,EO,False,2,retention_s0,100,0,5
Variant I,Watts–Strogatz,EO,False,2,retention_s1,100,0,5
Variant I,Watts–Strogatz,EO,False,2,unfairness,0.00055167393907560312,6.4689020540202473e-08,5
Variant I,Watts–Strogatz,EO,False,3,approval_rate_difference,0.12000000000000011,1.8573098825990257,5
Variant I,Watts–Strogatz,EO,False,3,retention_disparity,0,0,5
Variant I,Watts–Strogatz,EO,False,3,retention_s0,100,0,5
Variant I,Watts–Strogatz,EO,False,3,retention_s1,100,0,5
Variant I,Watts–Strogatz,EO,False,3,unfairness,0.00055171606510862059,1.00388864638055e-07,5
Variant I,Watts–Strogatz,EO,False,4,approval_rate_difference,0.76000000000000068,1.9158288023724834,5
Variant I,Watts–Strogatz,EO,False,4,retention_disparity,0,0,5
Variant I,Watts–Strogatz,EO,False,4,retention_s0,100,0,5
Variant I,Watts–Strogatz,EO,False,4,retention_s1,100,0,5
Variant I,Watts–Strogatz,EO,False,4,unfairness,0.00055172089263493267,8.8001365568739209e-08,5
Variant I,Watts–Strogatz,EO,False,5,approval_rate_difference,1.3200000000000012,1.4675149062275326,5
Variant I,Watts–Strogatz,EO,False,5,retention_disparity,0,0,5
Variant I,Watts–Strogatz,EO,False,5,retention_s0,100,0,5
Variant I,Watts–Strogatz,EO,False,5,retention_s1,100,0,5
Variant I,Watts–Strogatz,EO,False,5,unfairness,0.00055173911428130218,7.5413507912444538e-08,5
Variant I,Watts–Strogatz,EO,True,1,approval_rate_difference,-0.88000000000000078,2.714700720153147,5
Variant I,Watts–Strogatz,EO,True,1,retention_disparity,0,0,5
Variant I,Watts–Strogatz,EO,True,1,retention_s0,100,0,5
Variant I,Watts–Strogatz,EO,True,1,retention_s1,100,0,5
Variant I,Watts–Strogatz,EO,True,1,unfairness,0.00055164615987157717,0,5
Variant I,Watts–Strogatz,EO,True,2,approval_rate_difference,0.98333500939061802,2.7460168921342878,5
Variant I,Watts–Strogatz,EO,True,2,retention_disparity,2.2399999999999975,2.6150334605889811,5
Variant I,Watts–Strogatz,EO,True,2,retention_s0,83.560000000000002,1.869331431287665,5
Variant I,Watts–Strogatz,EO,True,2,retention_s1,84.919999999999987,1.9863534428696228,5
Variant I,Watts–Strogatz,EO,True,2,unfairness,0.014124757223027262,0.015436950622345444,5
Variant I,Watts–Strogatz,EO,True,3,approval_rate_difference,1.1711138819312805,3.403441486743473,5
Variant I,Watts–Strogatz,EO,True,3,retention_disparity,4.0000000000000018,2.9772470505485438,5
Variant I,Watts–Strogatz,EO,True,3,retention_s0,69,2.349468024894148,5
Variant I,Watts–Strogatz,EO,True,3,retention_s1,67.239999999999995,3.2084887408248739,5
Variant I,Watts–Strogatz,EO,True,3,unfairness,0.025082760773657353,0.021125649938537806,5
Variant I,Watts–Strogatz,EO,True,4,approval_rate_difference,1.5199729247561145,2.2948283509557834,5
Variant I,Watts–Strogatz,EO,True,4,retention_disparity,2.4799999999999955,2.320689552697643,5
Variant I,Watts–Strogatz,EO,True,4,retention_s0,57.200000000000003,1.2457929201917923,5
Variant I,Watts–Strogatz,EO,True,4,retention_s1,54.720000000000006,1.6569852141766364,5
Variant I,Watts–Strogatz,EO,True,4,unfairness,0.018333998991960733,0.014709949586598749,5
Variant I,Watts–Strogatz,EO,True,5,approval_rate_difference,1.951795996329333,2.5738856875627345,5
Variant I,Watts–Strogatz,EO,True,5,retention_disparity,3.7599999999999993,2.0372530525194921,5
Variant I,Watts–Strogatz,EO,True,5,retention_s0,48.399999999999999,1.1171392035015171,5
Variant I,Watts–Strogatz,EO,True,5,retention_s1,44.640000000000001,2.1181123671797959,5
Variant I,Watts–Strogatz,EO,True,5,unfairness,0.027029069520158357,0.013713760068542332,5
Variant I,Watts–Strogatz,LCF-active,False,1,approval_rate_difference,12.359999999999999,0.67409198185410935,5
Variant I,Watts–Strogatz,LCF-active,False,1,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-active,False,1,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,1,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,1,unfairness,0.0029203983545303958,0,5
Variant I,Watts–Strogatz,LCF-active,False,2,approval_rate_difference,8.0399999999999956,0.83330666623998673,5
Variant I,Watts–Strogatz,LCF-active,False,2,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-active,False,2,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,2,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,2,unfairness,0.0026198687076568693,0.00043367620309263242,5
Variant I,Watts–Strogatz,LCF-active,False,3,approval_rate_difference,4.6000000000000041,0.68117545463705664,5
Variant I,Watts–Strogatz,LCF-active,False,3,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-active,False,3,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,3,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,3,unfairness,0.0012874655246734256,0.00038085905465115257,5
Variant I,Watts–Strogatz,LCF-active,False,4,approval_rate_difference,2.5600000000000023,0.6621178142898746,5
Variant I,Watts–Strogatz,LCF-active,False,4,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-active,False,4,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,4,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,4,unfairness,0.00049905278682709224,0.00027428501752950588,5
Variant I,Watts–Strogatz,LCF-active,False,5,approval_rate_difference,1.7600000000000016,0.46303347611160944,5
Variant I,Watts–Strogatz,LCF-active,False,5,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-active,False,5,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,5,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,5,unfairness,0.00017573745250702987,5.0930248909524226e-05,5
Variant I,Watts–Strogatz,LCF-active,True,1,approval_rate_difference,12.359999999999999,0.67409198185410935,5
Variant I,Watts–Strogatz,LCF-active,True,1,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-active,True,1,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-active,True,1,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-active,True,1,unfairness,0.0029203983545303958,0,5
Variant I,Watts–Strogatz,LCF-active,True,2,approval_rate_difference,6.6802041427916503,1.0216222571567946,5
Variant I,Watts–Strogatz,LCF-active,True,2,retention_disparity,7.3199999999999932,0.75471849056452878,5
Variant I,Watts–Strogatz,LCF-active,True,2,retention_s0,99.960000000000008,0.08000000000000114,5
Variant I,Watts–Strogatz,LCF-active,True,2,retention_s1,92.640000000000015,0.77356318423254955,5
Variant I,Watts–Strogatz,LCF-active,True,2,unfairness,0.0064550197124481293,0.0035800014932746756,5
Variant I,Watts–Strogatz,LCF-active,True,3,approval_rate_difference,2.9168250201943002,0.50052855101147065,5
Variant I,Watts–Strogatz,LCF-active,True,3,retention_disparity,10.119999999999996,1.1070682002478451,5
Variant I,Watts–Strogatz,LCF-active,True,3,retention_s0,99.679999999999993,0.27129319932500956,5
Variant I,Watts–Strogatz,LCF-active,True,3,retention_s1,89.560000000000002,1.155162326255494,5
Variant I,Watts–Strogatz,LCF-active,True,3,unfairness,0.0064301773309707322,0.0029980867932162063,5
Variant I,Watts–Strogatz,LCF-active,True,4,approval_rate_difference,1.2912419726282742,0.46450718873927066,5
Variant I,Watts–Strogatz,LCF-active,True,4,retention_disparity,10.959999999999999,1.1757550765359266,5
Variant I,Watts–Strogatz,LCF-active,True,4,retention_s0,99.640000000000001,0.23323807579380995,5
Variant I,Watts–Strogatz,LCF-active,True,4,retention_s1,88.679999999999993,1.1838918869558996,5
Variant I,Watts–Strogatz,LCF-active,True,4,unfairness,0.0055664473056793225,0.0028127536280824214,5
Variant I,Watts–Strogatz,LCF-active,True,5,approval_rate_difference,0.6429250298756406,0.37943473002233535,5
Variant I,Watts–Strogatz,LCF-active,True,5,retention_disparity,11.16,1.2289833196589786,5
Variant I,Watts–Strogatz,LCF-active,True,5,retention_s0,99.640000000000001,0.23323807579380995,5
Variant I,Watts–Strogatz,LCF-active,True,5,retention_s1,88.47999999999999,1.2302845199383765,5
Variant I,Watts–Strogatz,LCF-active,True,5,unfairness,0.0053100872278213588,0.0029227575728575828,5
Variant I,Watts–Strogatz,LCF-full,False,1,approval_rate_difference,12.68,0.65238025721200399,5
Variant I,Watts–Strogatz,LCF-full,False,1,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-full,False,1,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-full,False,1,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-full,False,1,unfairness,0.0034086370468139338,0,5
Variant I,Watts–Strogatz,LCF-full,False,2,approval_rate_difference,9.3199999999999967,0.78587530817554097,5
Variant I,Watts–Strogatz,LCF-full,False,2,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-full,False,2,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-full,False,2,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-full,False,2,unfairness,0.002987588381767292,0.00041128355495311794,5
Variant I,Watts–Strogatz,LCF-full,False,3,approval_rate_difference,5.8800000000000008,1.0166612021711032,5
Variant I,Watts–Strogatz,LCF-full,False,3,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-full,False,3,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-full,False,3,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-full,False,3,unfairness,0.0015859135627746435,0.00043938144005126851,5
Variant I,Watts–Strogatz,LCF-full,False,4,approval_rate_difference,3.2000000000000028,0.70427267446636099,5
Variant I,Watts–Strogatz,LCF-full,False,4,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-full,False,4,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-full,False,4,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-full,False,4,unfairness,0.00079737951755520786,0.00035785534495450677,5
Variant I,Watts–Strogatz,LCF-full,False,5,approval_rate_difference,2.3600000000000021,0.36660605559646753,5
Variant I,Watts–Strogatz,LCF-full,False,5,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-full,False,5,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-full,False,5,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-full,False,5,unfairness,0.00028551497459412546,0.00013262887563123346,5
